Region,documentid,stanzaid,stage,ZA,HJ,ZC,GM,HX,LX,JN,XS,ZZ
guangdong,gd_meeting2,gd_mt2_st245,stage1,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting2,gd_mt2_st246,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st247,stage1,0,1,1,0,0,1,0,1,0
guangdong,gd_meeting2,gd_mt2_st248,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st249,stage1,0,0,0,0,0,0,0,1,1
guangdong,gd_meeting2,gd_mt2_st250,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st251,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st252,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st253,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st254,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st255,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st256,stage1,0,0,1,0,0,0,0,1,0
guangdong,gd_meeting2,gd_mt2_st257,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st258,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st259,stage1,1,0,1,0,0,0,1,1,0
guangdong,gd_meeting2,gd_mt2_st260,stage1,0,0,0,0,0,0,0,0,1
guangdong,gd_meeting2,gd_mt2_st261,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st262,stage1,0,0,0,0,0,0,0,0,1
guangdong,gd_meeting2,gd_mt2_st263,stage1,0,1,1,0,0,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st264,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st265,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st266,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st267,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting2,gd_mt2_st268,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting2,gd_mt2_st269,stage1,0,0,0,0,0,1,0,0,1
guangdong,gd_meeting3,gd_mt3_st1,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st2,stage1,1,1,0,1,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st3,stage1,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st4,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st5,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st6,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st7,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st8,stage1,0,1,0,0,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st9,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st10,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st11,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st12,stage1,0,0,0,0,1,1,0,1,0
guangdong,gd_meeting3,gd_mt3_st13,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st14,stage1,0,0,0,0,0,1,1,1,0
guangdong,gd_meeting3,gd_mt3_st15,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st16,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st17,stage1,0,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st18,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st19,stage1,1,1,0,1,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st20,stage1,1,0,0,0,1,1,0,0,1
guangdong,gd_meeting3,gd_mt3_st21,stage1,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st22,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting3,gd_mt3_st23,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st24,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st25,stage1,0,0,1,1,0,1,0,0,1
guangdong,gd_meeting3,gd_mt3_st26,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st27,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st28,stage1,0,0,1,0,0,0,0,1,0
guangdong,gd_meeting3,gd_mt3_st29,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st30,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting3,gd_mt3_st31,stage1,0,0,0,1,0,0,1,1,0
guangdong,gd_meeting3,gd_mt3_st32,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st33,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st34,stage1,0,0,0,0,0,1,1,0,1
guangdong,gd_meeting3,gd_mt3_st35,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st36,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st37,stage1,0,1,0,0,1,0,0,1,0
guangdong,gd_meeting3,gd_mt3_st38,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st39,stage1,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st40,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st41,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st42,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st43,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st44,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st45,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st46,stage1,0,0,1,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st47,stage1,0,1,0,0,0,1,1,0,1
guangdong,gd_meeting3,gd_mt3_st48,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st49,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st50,stage1,0,0,0,0,0,1,1,0,0
guangdong,gd_meeting3,gd_mt3_st51,stage1,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st52,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st53,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st54,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting3,gd_mt3_st55,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st56,stage1,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st57,stage1,0,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st58,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st59,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st60,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st61,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st62,stage1,0,0,1,1,1,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st63,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st64,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting3,gd_mt3_st65,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st66,stage1,0,0,0,0,0,1,1,1,0
guangdong,gd_meeting3,gd_mt3_st67,stage1,0,0,1,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st68,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st69,stage1,1,0,0,0,1,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st70,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st71,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st72,stage1,1,0,1,1,0,0,0,1,0
guangdong,gd_meeting3,gd_mt3_st73,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st74,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st75,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st76,stage1,0,0,0,0,0,1,1,0,0
guangdong,gd_meeting3,gd_mt3_st77,stage1,0,0,0,0,0,1,0,1,0
guangdong,gd_meeting3,gd_mt3_st78,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st79,stage1,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st80,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st81,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st82,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st83,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st84,stage1,0,0,0,0,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st85,stage1,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st86,stage1,0,0,0,0,0,1,1,1,0
guangdong,gd_meeting3,gd_mt3_st87,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st88,stage1,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st89,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st90,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st91,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st92,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st93,stage1,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st94,stage1,0,0,1,1,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st95,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting3,gd_mt3_st96,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st97,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st98,stage1,1,0,0,0,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st99,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st100,stage1,0,1,1,0,0,0,1,0,1
guangdong,gd_meeting3,gd_mt3_st101,stage1,0,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st102,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st103,stage1,1,0,1,0,1,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st104,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st105,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st106,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st107,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st108,stage1,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st109,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st110,stage1,0,0,0,0,0,0,1,1,0
guangdong,gd_meeting3,gd_mt3_st111,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st112,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st113,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st114,stage1,0,0,0,0,0,1,0,0,1
guangdong,gd_meeting3,gd_mt3_st115,stage1,0,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st116,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st117,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st118,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st119,stage1,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st120,stage1,0,0,0,0,0,1,1,0,0
guangdong,gd_meeting3,gd_mt3_st121,stage1,1,0,0,0,1,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st122,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st123,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st124,stage1,0,0,0,0,1,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st125,stage1,0,0,0,1,0,1,1,0,1
guangdong,gd_meeting3,gd_mt3_st126,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st127,stage1,0,0,1,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st128,stage1,0,1,0,0,0,1,1,0,1
guangdong,gd_meeting3,gd_mt3_st129,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st130,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st131,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st132,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st133,stage1,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st134,stage1,1,1,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st135,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st136,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st137,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st138,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st139,stage1,0,0,0,1,0,0,1,0,1
guangdong,gd_meeting3,gd_mt3_st140,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st141,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting3,gd_mt3_st142,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st143,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st144,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st145,stage1,0,0,0,0,0,1,0,1,0
guangdong,gd_meeting3,gd_mt3_st146,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st147,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st148,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st149,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st150,stage1,0,1,0,0,0,1,0,1,1
guangdong,gd_meeting3,gd_mt3_st151,stage1,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st152,stage1,0,1,0,0,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st153,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st154,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st155,stage1,1,0,1,0,0,0,0,1,0
guangdong,gd_meeting3,gd_mt3_st156,stage1,0,0,1,0,1,1,0,1,0
guangdong,gd_meeting3,gd_mt3_st157,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st158,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st159,stage1,0,0,0,0,0,1,1,1,0
guangdong,gd_meeting3,gd_mt3_st160,stage1,0,0,0,0,0,0,1,1,0
guangdong,gd_meeting3,gd_mt3_st161,stage1,0,0,1,1,0,1,0,1,0
guangdong,gd_meeting3,gd_mt3_st162,stage1,0,0,0,0,0,1,1,0,1
guangdong,gd_meeting3,gd_mt3_st163,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st164,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st165,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st166,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st167,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st168,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st169,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st170,stage1,0,0,0,0,0,0,1,1,1
guangdong,gd_meeting3,gd_mt3_st171,stage1,0,1,0,1,0,0,1,0,1
guangdong,gd_meeting3,gd_mt3_st172,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st173,stage1,0,0,0,1,0,0,0,1,0
guangdong,gd_meeting3,gd_mt3_st174,stage1,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st175,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st176,stage1,0,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st177,stage1,1,0,0,1,0,1,0,1,0
guangdong,gd_meeting3,gd_mt3_st178,stage1,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting3,gd_mt3_st179,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st180,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting3,gd_mt3_st181,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st182,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st183,stage1,0,0,0,0,0,0,0,0,1
guangdong,gd_meeting3,gd_mt3_st184,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st185,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st186,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting3,gd_mt3_st187,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st188,stage1,0,1,1,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st189,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st190,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st191,stage1,0,0,0,0,1,0,1,0,1
guangdong,gd_meeting3,gd_mt3_st192,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st193,stage1,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting3,gd_mt3_st194,stage1,0,1,0,1,0,0,0,1,0
guangdong,gd_meeting3,gd_mt3_st195,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st196,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st197,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st198,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st199,stage1,1,1,0,0,1,0,0,0,0
guangdong,gd_meeting3,gd_mt3_st200,stage1,0,0,0,0,0,1,1,0,1
guangdong,gd_meeting4,gd_mt4_st1,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st2,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st3,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st4,stage1,0,1,1,0,0,0,1,0,1
guangdong,gd_meeting4,gd_mt4_st5,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st6,stage1,0,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st7,stage1,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st8,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st9,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st10,stage1,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st11,stage1,0,0,0,1,0,0,1,0,0
guangdong,gd_meeting4,gd_mt4_st12,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting4,gd_mt4_st13,stage1,0,0,0,0,0,0,0,1,0
guangdong,gd_meeting4,gd_mt4_st14,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st15,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st16,stage1,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st17,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st18,stage1,0,0,0,0,0,0,1,1,0
guangdong,gd_meeting4,gd_mt4_st19,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st20,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st21,stage1,0,0,0,1,0,0,0,1,0
guangdong,gd_meeting4,gd_mt4_st22,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st23,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st24,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st25,stage1,0,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st26,stage1,0,0,0,0,1,1,0,0,1
guangdong,gd_meeting4,gd_mt4_st27,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st28,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st29,stage1,0,0,0,0,0,1,1,0,1
guangdong,gd_meeting4,gd_mt4_st30,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st31,stage1,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st32,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st33,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st34,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st35,stage1,0,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st36,stage1,0,0,0,0,0,1,0,1,1
guangdong,gd_meeting4,gd_mt4_st37,stage1,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st38,stage1,0,1,0,0,0,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st39,stage1,0,1,0,0,0,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st40,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st41,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st42,stage1,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st43,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting4,gd_mt4_st44,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st45,stage1,0,1,0,0,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st46,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st47,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st48,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st49,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting4,gd_mt4_st50,stage1,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st51,stage1,0,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st52,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting4,gd_mt4_st53,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st54,stage1,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting4,gd_mt4_st55,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st56,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st57,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st58,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st59,stage1,0,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st60,stage1,0,0,1,0,0,0,0,0,1
guangdong,gd_meeting4,gd_mt4_st61,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st62,stage1,0,0,0,0,0,1,1,1,1
guangdong,gd_meeting4,gd_mt4_st63,stage1,0,0,0,0,0,1,0,0,1
guangdong,gd_meeting4,gd_mt4_st64,stage1,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st65,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st66,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st67,stage1,0,0,0,0,0,1,1,0,1
guangdong,gd_meeting4,gd_mt4_st68,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st69,stage1,1,1,0,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st70,stage1,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting4,gd_mt4_st71,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st72,stage1,0,0,0,0,0,1,0,0,1
guangdong,gd_meeting4,gd_mt4_st73,stage1,0,0,0,0,0,1,0,0,1
guangdong,gd_meeting4,gd_mt4_st74,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st75,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st76,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st77,stage1,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st78,stage1,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st79,stage1,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting4,gd_mt4_st80,stage1,1,1,1,0,0,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st81,stage1,0,0,0,0,0,0,0,0,1
guangdong,gd_meeting4,gd_mt4_st82,stage1,1,1,1,0,0,0,0,0,1
guangdong,gd_meeting4,gd_mt4_st83,stage1,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st84,stage1,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting4,gd_mt4_st85,stage1,1,1,1,0,0,0,0,0,0
